Age,Gender,Height,Weight,CALC,FAVC,FCVC,NCP,SCC,SMOKE,CH2O,family_history_with_overweight,FAF,TUE,CAEC,MTRANS,NObeyesdad,BMI
18.88061,1,1.80416,104.40682,3,1,2.0,3.0,0,0,3.0,1,2.2405,0.0,2,3,2,32.07589392591837
19.850524,1,1.785062,104.187314,3,1,2.0,3.0,0,0,2.15157,1,1.605983,0.0,2,3,2,32.697024445832234
30.200946,1,1.755926,112.289883,3,1,2.317734,3.0,0,0,2.152736,1,0.0,1.108145,2,0,3,36.41901624169865
25.314589,1,1.787802,115.127662,3,1,1.588114,3.0,0,0,2.115967,1,1.541072,0.0,2,0,3,36.01976271990862
32.707653,1,1.695347,102.810704,3,1,2.795086,2.129909,0,0,1.0,1,1.989316,0.0,2,3,3,35.770180265329
27.562425,1,1.908608,128.828122,2,1,2.206276,3.0,0,0,1.813082,1,1.94984,0.0,2,3,3,35.3652877579262
30.421596,1,1.819296,122.137917,2,1,2.0,3.0,0,0,1.984323,1,0.793262,0.0,2,3,3,36.9014795817393
26.945139,1,1.773259,118.154345,2,0,2.18354,3.0,0,0,2.277937,1,0.68183,0.0,2,0,3,37.5755504618512
34.139453,1,1.774647,120.151967,2,0,2.962415,3.0,0,0,2.172649,1,1.097905,0.0,2,0,3,38.15108788948853
26.225442,1,1.773664,116.160329,2,1,2.442536,3.0,0,0,2.174371,1,0.0,1.928972,2,3,3,36.92454316742395
28.363149,1,1.793476,112.725005,2,1,1.99124,3.0,0,0,2.0,1,0.0,0.292956,2,3,3,35.04524693569268
27.991467,1,1.82559,120.860386,2,1,3.0,3.0,0,0,3.0,1,0.691369,1.415536,2,3,3,36.26414818039963
25.498751,1,1.885543,121.253083,2,1,2.408561,3.0,0,0,2.851904,1,1.320065,0.0,2,3,3,34.10514559577042
30.605225,1,1.75,120.0,2,1,2.758394,3.0,0,1,2.174248,1,1.079524,1.358163,2,0,3,39.183673469387756
31.457413,1,1.87407,128.867444,2,1,2.956297,3.0,0,1,1.2751,1,0.901924,1.875023,2,0,3,36.69201797055886
24.82929,1,1.755967,112.256165,2,1,1.369529,3.0,0,0,2.0,1,1.596576,0.0026,2,3,3,36.40638030955559
24.739421,1,1.757069,117.298233,2,1,1.392665,3.0,0,0,2.0,1,1.097983,0.630866,2,3,3,37.99389662780581
27.83173,1,1.704028,101.634313,2,1,2.630401,1.0,0,0,1.0,1,0.245354,0.315261,2,0,3,35.00151982477402
23.260061,1,1.849003,121.414744,2,1,3.0,2.595126,0,0,2.054072,1,0.835271,0.0,2,3,3,35.51372250401323
22.705772,1,1.841989,122.024954,2,1,3.0,2.52751,0,0,1.645338,1,1.025438,0.0,2,3,3,35.96454646230526
24.041043,1,1.613491,98.490766,3,1,3.0,2.120936,0,0,1.0,1,1.543386,0.890213,2,3,3,37.83227175325641
20.013906,1,1.647821,106.509947,3,1,2.869778,1.468948,0,0,1.656082,1,0.0,1.444033,2,3,3,39.22564576898316
30.02019,1,1.75834,112.010504,2,1,1.868212,3.0,0,0,2.023328,1,0.0,0.613992,2,0,3,36.22872412478491
25.15462,1,1.758398,112.089022,2,1,1.108663,3.0,0,0,2.0,1,1.230219,0.001716,2,0,3,36.25172840585258
30.870724,1,1.670774,101.626189,3,1,2.907744,3.990925,0,0,1.0,1,1.99975,0.0,2,3,3,36.40577017797108
28.712995,1,1.665585,98.66176,3,1,2.95801,2.834253,0,0,1.0,1,1.999886,0.0,2,3,3,35.56438118702784
30.710511,1,1.914186,129.852531,2,1,2.197261,3.0,0,0,1.11184,1,0.906843,0.976473,2,3,3,35.43905624245736
29.827481,1,1.899588,124.269251,2,1,2.048962,3.0,0,0,2.822871,1,1.066169,0.0,2,3,3,34.43854907110489
31.86893,1,1.75,118.102897,2,1,2.139196,3.0,0,0,2.04843,1,0.368026,0.360986,2,0,3,38.56421126530612
21.556361,1,1.773664,116.160329,2,1,2.0,3.0,0,0,2.0,1,1.399183,1.0,2,3,3,36.92454316742395
23.963649,1,1.792998,116.102615,2,1,1.994679,3.0,0,0,2.0,1,0.966617,0.739006,2,3,3,36.114565260613354
24.145295,1,1.82559,120.860386,2,1,2.403421,3.0,0,0,2.490613,1,2.0,0.707768,2,3,3,36.26414818039963
25.2984,1,1.827279,120.996074,2,1,3.0,3.0,0,0,3.0,1,1.110215,0.396352,2,3,3,36.23777737551195
31.755387,1,1.775416,121.204668,2,1,2.758394,3.0,0,0,2.161303,1,0.428173,0.716327,2,0,3,38.45201362013382
30.62865,1,1.766975,118.363376,2,1,2.964319,3.0,0,0,2.377257,1,0.614959,1.875023,2,0,3,37.91024000212994
23.454558,1,1.754218,117.384745,2,1,1.617093,3.0,0,0,2.0,1,1.818052,0.631825,2,3,3,38.14560742176085
23.432227,1,1.754996,119.087557,2,1,1.631144,3.0,0,0,2.0,1,1.593183,0.86374,2,3,3,38.664653647654994
34.576714,1,1.73325,103.669116,3,1,2.501224,2.049565,0,0,1.0,1,1.746583,0.0,2,0,3,34.50857115858827
22.276969,1,1.84995,121.786485,2,1,3.0,2.272214,0,0,1.555534,1,0.348839,0.0,2,3,3,35.58599512640859
21.963787,1,1.849601,122.333425,2,1,3.0,2.218285,0,0,1.340117,1,0.428259,0.0,2,3,3,35.759301903428316
24.001685,1,1.606066,99.961731,3,1,3.0,1.418833,0,0,1.0,1,1.19102,1.384186,2,3,3,38.753148402765426
20.027764,1,1.611434,103.175516,3,1,2.983042,1.109956,0,0,1.430444,1,0.0,1.690901,2,3,3,39.73302259079821
28.704462,1,1.762887,113.90198,2,1,2.323351,3.0,0,0,2.165048,1,0.0,1.493716,2,0,3,36.65070418155507
26.774115,1,1.755938,112.287678,2,1,1.428289,3.0,0,0,2.117733,1,0.485322,0.696948,2,0,3,36.417803332984896
25.539411,1,1.787052,115.428276,2,1,1.992889,3.0,0,0,2.141271,1,1.121038,0.0,2,3,3,36.14413448216006
25.300208,1,1.765258,114.330023,2,1,1.562804,3.0,0,0,2.075493,1,1.553734,0.000436,2,3,3,36.68967917225204
31.194458,1,1.726279,110.714711,3,1,1.794825,3.914454,0,0,1.972016,1,0.668963,0.0,2,0,3,37.15209904823956
33.55336,1,1.699793,103.841672,3,1,2.576449,2.419656,0,0,1.0,1,1.982379,0.0,2,3,3,35.940126339418406
30.304203,1,1.703202,103.0344,3,1,2.754645,2.175432,0,0,1.541733,1,0.358709,1.0739,2,3,3,35.51811668063408
30.958051,1,1.906821,128.856677,2,1,2.633855,3.0,0,0,1.619305,1,1.847802,0.424612,2,3,3,35.43945830221833
29.429687,1,1.910987,129.935666,2,1,2.200588,3.0,0,0,1.295697,1,1.058378,0.0,2,3,3,35.58057084209372
30.520854,1,1.784049,120.644178,2,1,2.499108,3.0,0,0,2.040952,1,0.838739,0.489854,2,0,3,37.90467802939483
30.610436,1,1.783914,120.549592,2,1,2.05687,3.0,0,0,2.358088,1,0.093418,1.759954,2,0,3,37.88069314898179
26.740655,1,1.863883,120.202596,2,1,2.247795,3.0,0,0,2.816015,1,0.712726,0.0,2,3,3,34.6000361582605
26.680376,1,1.812259,118.277657,2,1,2.239634,3.0,0,0,2.684264,1,0.979306,0.0,2,3,3,36.01323893625478
28.825279,1,1.815347,120.399758,2,1,2.9673,3.0,0,0,2.530035,1,1.045107,0.947866,2,0,3,36.53476433649179
25.883749,1,1.767077,114.133149,2,1,2.225731,3.0,0,0,2.154326,1,1.266866,0.390178,2,3,3,36.551133659279856
25.486521,1,1.762461,115.531622,2,1,2.178308,3.0,0,0,2.165804,1,1.420675,1.875683,2,3,3,37.19305388936582
29.883021,1,1.779049,112.438508,2,1,2.065752,3.0,0,0,2.078297,1,0.0,0.677354,2,0,3,35.52542271205946
26.957645,1,1.780731,112.957922,2,1,2.263245,3.0,0,0,2.092509,1,0.0,1.836853,2,0,3,35.62214408598405
26.490926,1,1.872517,120.898397,2,1,2.443538,3.0,0,0,2.939492,1,1.208142,0.738935,2,3,3,34.48013869836382
27.558801,1,1.801224,119.050381,2,1,2.744994,3.0,0,0,2.478838,1,0.684487,0.677909,2,3,3,36.69402391324775
22.908879,1,1.876898,121.277832,2,1,2.630137,2.806298,0,0,1.970508,1,1.304291,0.0,2,3,3,34.42707151595096
24.201622,1,1.77558,120.589419,2,1,2.113843,3.0,0,0,2.316069,1,1.804157,0.357314,2,3,3,38.24975992924784
31.689773,1,1.76569,120.082941,2,1,2.821727,3.0,0,0,2.173279,1,1.096556,0.232858,2,0,3,38.51699534271273
30.242597,1,1.759772,118.382361,2,1,2.312528,3.0,0,0,2.208068,1,1.07672,1.035711,2,0,3,38.22734980457406
31.346845,1,1.823545,126.460936,2,1,2.938801,3.0,0,1,1.478994,1,0.946763,1.360463,2,3,3,38.02974575713483
30.577343,1,1.868923,125.064264,2,1,2.050619,3.0,0,1,1.515183,1,0.849811,0.261901,2,3,3,35.80555535730679
25.124595,1,1.77151,113.207124,2,1,1.457758,3.0,0,0,2.020249,1,1.556709,0.00133,2,3,3,36.073355432670205
25.509034,1,1.77219,114.097656,2,1,2.19331,3.0,0,0,2.089983,1,1.360994,0.857438,2,3,3,36.32922716807124
25.478662,1,1.858265,117.57457,2,1,2.028571,3.0,0,0,2.530428,1,1.31257,0.066805,2,3,3,34.0485094797693
25.100513,1,1.830596,118.424156,2,1,1.455602,3.0,0,0,2.363307,1,1.144683,0.101026,2,3,3,35.339083336070416
25.717522,1,1.673491,103.706181,3,1,2.668949,1.134321,0,0,1.279443,1,0.11243,1.135503,2,3,3,37.030355332462584
32.259623,1,1.703346,102.686239,3,1,2.723953,1.924168,0,0,1.0,1,1.622055,0.069367,2,3,3,35.39211346723196
23.47007,1,1.842906,121.142535,2,1,3.0,2.701689,0,0,2.738485,1,0.992253,0.0,2,3,3,35.66894707233117
24.408805,1,1.779547,118.740035,2,1,2.736298,2.992903,0,0,2.045561,1,0.854957,0.428452,2,3,3,37.49542211303345
24.443011,1,1.873368,121.82962,2,1,2.722161,2.658837,0,0,2.375707,1,1.299469,0.0,2,3,3,34.71416269287719
22.906342,1,1.755902,120.021161,2,1,2.971574,2.80742,0,0,1.962646,1,1.583832,0.504816,2,3,3,38.92756840228947
24.007488,1,1.617655,100.941357,3,1,2.871016,1.834472,0,0,1.016585,1,0.236168,0.974939,2,3,3,38.57423571384702
30.686701,1,1.644517,100.004418,3,1,2.96405,2.123138,0,0,1.0,1,1.699181,0.620465,2,3,3,36.97791774769778
20.184451,1,1.701284,104.578255,3,1,2.653721,1.265463,0,0,1.368457,1,0.218356,0.768071,2,3,3,36.131646752346626
25.447208,1,1.65891,104.548794,3,1,2.859097,1.340361,0,0,1.530508,1,0.174475,1.261705,2,3,3,37.99035722469927
30.002029,1,1.759324,112.000381,2,1,1.572036,3.0,0,0,2.003563,1,0.0,0.340196,2,0,3,36.184939065908246
30.188303,1,1.758382,112.10074,2,1,1.387489,3.0,0,0,2.017712,1,0.0,0.731257,2,0,3,36.25617803144194
24.244029,1,1.622297,99.982541,3,1,2.941929,3.989492,0,0,1.014135,1,1.958694,0.687342,2,3,3,37.98948794132215
24.521879,1,1.623278,97.582959,3,1,2.973569,2.650088,0,0,1.003063,1,1.981154,0.157007,2,3,3,37.03293880381905
29.721964,1,1.918859,129.991623,2,1,2.041376,3.0,0,0,1.120213,1,1.05545,0.0,2,3,3,35.30443285919494
29.906575,1,1.913252,129.232216,2,1,2.02472,3.0,0,0,1.800335,1,1.196368,0.0,2,3,3,35.304205259671896
22.658572,1,1.784994,113.714521,2,1,1.760038,3.0,0,0,2.003531,1,1.089061,0.072264,2,3,3,35.68965954106272
22.889099,1,1.792533,116.157766,2,1,1.996646,3.0,0,0,2.0,1,1.600536,0.739684,2,3,3,36.15046863230004
24.63474,1,1.829757,120.980508,2,1,2.644094,3.0,0,0,2.740525,1,2.0,0.500936,2,3,3,36.13504244686711
24.920362,1,1.796415,120.988454,2,1,2.475892,3.0,0,0,2.949356,1,1.866839,0.100048,2,3,3,37.4913070872078
31.783845,1,1.75,120.0,2,1,2.941627,3.0,0,0,2.318134,1,0.582686,1.588046,2,0,3,39.183673469387756
31.627962,1,1.762389,118.548733,2,1,2.998441,3.0,0,0,2.462916,1,0.554646,1.99219,2,0,3,38.16746972694122
22.976188,1,1.825718,121.236915,2,1,2.397284,2.89292,0,0,1.983973,1,1.859667,0.0026,2,3,3,36.3720250953442
22.977357,1,1.839699,120.431551,2,1,2.382705,2.938902,0,0,1.999278,1,1.686229,0.630866,2,3,3,35.58334201689476
21.721507,1,1.849998,122.119682,2,1,3.0,2.014671,0,0,1.292786,1,0.145687,0.0,2,3,3,35.68150359181413
21.544554,1,1.84998,122.609911,2,1,3.0,1.971659,0,0,1.179254,1,0.178856,0.0,2,3,3,35.82543814991758
24.000307,1,1.607939,100.618239,3,1,2.877743,1.311797,0,0,1.000463,1,0.182249,1.4312,2,3,3,38.91684047319648
24.0409,1,1.603226,99.605527,3,1,3.0,1.262831,0,0,1.0,1,0.883171,1.382995,2,3,3,38.75198407155824
29.509151,1,1.770663,112.471118,2,1,2.303041,3.0,0,0,2.065817,1,0.0,0.725222,2,0,3,35.87312307892319
29.246269,1,1.758038,112.395309,2,1,2.323003,3.0,0,0,2.155558,1,0.0,1.251554,2,0,3,36.36567636269642
25.341399,1,1.786997,115.025361,2,1,1.99953,3.0,0,0,2.111908,1,1.453042,0.849503,2,3,3,36.02018658292116
25.314163,1,1.771837,114.906095,2,1,1.585183,3.0,0,0,2.101841,1,1.543961,7.3e-05,2,3,3,36.60121756228499
33.749594,1,1.701387,107.025415,3,1,2.561638,2.87747,0,0,1.0,1,1.980401,0.0,2,0,3,36.972660277441506
32.867331,1,1.697421,103.017623,3,1,2.600217,2.175153,0,0,1.0,1,1.985536,0.0,2,3,3,35.75463782162272
30.403205,1,1.696365,102.815983,3,1,2.79166,2.13229,0,0,1.254589,1,0.652736,1.040713,2,3,3,35.729095777902266
29.687488,1,1.909198,129.679131,2,1,2.08868,3.0,0,0,1.520215,1,1.857351,0.0,2,3,3,35.57690385200799
28.992809,1,1.909105,129.874864,2,1,2.206119,3.0,0,0,1.483856,1,1.113169,0.0,2,3,3,35.63407384427021
30.475248,1,1.801368,121.094257,2,1,2.328469,3.0,0,0,2.001208,1,0.800487,0.176678,2,0,3,37.31802572501866
30.350516,1,1.860292,123.721352,2,1,2.002784,3.0,0,0,2.292906,1,1.034031,0.0,2,0,3,35.75052471436048
26.684354,1,1.819535,118.332689,2,1,1.975675,3.0,0,0,2.357969,1,0.704236,0.010721,2,3,3,35.74241603821471
26.607478,1,1.793174,118.165082,2,1,2.002076,3.0,0,0,2.338373,1,0.897562,0.081156,2,3,3,36.748895795533244
33.174147,1,1.75015,118.299585,2,1,2.218599,3.0,0,0,2.104337,1,0.766007,0.262118,2,0,3,38.6218147520863
32.29016,1,1.754956,120.098812,2,1,2.9673,3.0,0,0,2.530035,1,0.955317,1.339232,2,0,3,38.994759547461676
26.050109,1,1.773115,115.089316,2,1,2.392179,3.0,0,0,2.16467,1,1.079934,1.073026,2,3,3,36.6067523628157
25.846279,1,1.772731,115.828167,2,1,2.381164,3.0,0,0,2.170225,1,1.211048,1.89933,2,3,3,36.85772326479563
29.620095,1,1.787933,112.536367,2,1,2.008245,3.0,0,0,2.040137,1,0.0,0.474216,2,0,3,35.20387013586207
27.439056,1,1.785277,112.740797,2,1,2.155182,3.0,0,0,2.049079,1,0.0,1.74992,2,0,3,35.372836018193205
28.493397,1,1.817572,120.8158,2,1,2.969233,3.0,0,0,2.807984,1,0.982134,1.191998,2,3,3,36.57130741899473
27.474245,1,1.84342,120.420406,2,1,2.765063,3.0,0,0,2.867206,1,0.706777,0.677909,2,3,3,35.43655517811505
25.036269,1,1.874519,121.244969,2,1,2.630137,3.0,0,0,2.960088,1,1.356468,0.0,2,3,3,34.505159025050546
24.825398,1,1.796332,120.901591,2,1,2.195964,3.0,0,0,2.514872,1,1.664722,0.127673,2,3,3,37.46785259229294
30.493946,1,1.756221,119.117122,2,1,2.619987,3.0,0,0,2.194746,1,1.076926,1.090995,2,0,3,38.62031929436984
30.607546,1,1.757132,118.565568,2,1,2.918113,3.0,0,0,2.240463,1,1.076248,1.480875,2,0,3,38.40164338350626
31.194323,1,1.889104,129.157346,2,1,2.889485,3.0,0,1,1.279771,1,0.941424,0.008343,2,3,3,36.19156614775234
31.36347,1,1.869323,127.507411,2,1,2.939727,3.0,0,1,1.344122,1,0.923428,1.432336,2,3,3,36.489400528525195
25.027254,1,1.757154,112.200812,2,1,1.264234,3.0,0,0,2.0,1,1.333435,0.002168,2,3,3,36.33928256965772
25.058566,1,1.764484,113.234349,2,1,1.517912,3.0,0,0,2.038958,1,1.590255,0.00164,2,3,3,36.36995287918279
24.417552,1,1.774775,117.398976,2,1,2.23372,2.993634,0,0,2.028368,1,0.863158,0.449886,2,3,3,37.271571444020665
24.5822,1,1.769933,117.708705,2,1,1.475906,2.999346,0,0,2.01943,1,1.046878,0.460866,2,3,3,37.57464865986675
27.186873,1,1.679515,102.872802,3,1,2.667229,1.09749,0,0,1.225958,1,0.206954,1.003011,2,3,3,36.46975075369582
30.424369,1,1.699354,100.176866,3,1,2.819934,1.91863,0,0,1.0,1,1.39302,0.553311,2,3,3,34.68963454559738
23.141402,1,1.849307,121.658729,2,1,3.0,2.510135,0,0,1.693362,1,0.769709,0.0,2,3,3,35.57338952344553
24.178638,1,1.86741,121.684311,2,1,2.954417,2.65772,0,0,2.104696,1,0.870056,0.0,2,3,3,34.89435918236296
22.832105,1,1.86714,121.835883,2,1,2.826251,2.604998,0,0,1.842173,1,1.284798,0.0,2,3,3,34.94792935785994
23.083621,1,1.848553,121.421121,2,1,3.0,2.567567,0,0,2.011023,1,0.916478,0.0,2,3,3,35.532881254604085
24.079971,1,1.61981,98.54302,3,1,2.95841,2.434347,0,0,1.0,1,1.930033,0.754023,2,3,3,37.55758996210626
26.947786,1,1.647807,99.592225,3,1,2.935157,1.845858,0,0,1.0,1,1.089891,0.715993,2,3,3,36.678599802531316
20.101026,1,1.619128,104.303711,3,1,2.870895,1.627555,0,0,1.375728,1,0.210181,1.163117,2,3,3,39.78665187420884
22.789402,1,1.64187,104.270062,3,1,2.869833,1.569176,0,0,1.533682,1,0.167943,1.368262,2,3,3,38.67961090119166
28.404332,1,1.787379,112.173731,2,1,1.878251,3.0,0,0,2.022933,1,0.0,0.325445,2,0,3,35.11218555887231
30.003358,1,1.758355,112.007101,2,1,1.750809,3.0,0,0,2.002871,1,0.0,0.114457,2,0,3,36.22700536566606
25.136116,1,1.76414,113.089716,2,1,1.168856,3.0,0,0,2.013205,1,1.246223,0.00159,2,3,3,36.33766517943794
25.139466,1,1.767186,112.226032,2,1,1.443674,3.0,0,0,2.002194,1,1.386151,0.001337,2,3,3,35.93594609497362
31.743821,1,1.67782,102.022057,3,1,2.826036,2.371658,0,0,1.0,1,1.996487,0.0,2,3,3,36.24126444899761
30.796262,1,1.668478,100.543983,3,1,2.9553,2.378211,0,0,1.0,1,1.738267,0.394533,2,3,3,36.11728668629471
28.393111,1,1.685462,99.540122,3,1,2.774562,2.301129,0,0,1.0,1,1.621733,0.138314,2,3,3,35.03968858693487
27.93982,1,1.694642,99.709329,3,1,2.772027,2.454432,0,0,1.0,1,0.858554,0.051268,2,3,3,34.7200116430155
31.034092,1,1.886109,129.349471,2,1,2.499626,3.0,0,1,1.125338,1,0.94522,1.022505,2,3,3,36.36060343576947
30.684347,1,1.915,129.966428,2,1,2.108638,3.0,0,1,1.014876,1,0.987521,0.047473,2,3,3,35.439992910170496
30.108216,1,1.841908,124.070717,2,1,2.467548,3.0,0,0,2.66029,1,0.994422,0.310394,2,3,3,36.570712665671614
31.347497,1,1.868127,123.172214,2,1,2.585942,3.0,0,0,2.302506,1,0.597863,0.111925,2,3,3,35.29392457086478
31.761799,1,1.751688,119.205308,2,1,2.14961,3.0,0,0,2.133876,1,0.393452,0.345887,2,0,3,38.849200401401625
30.976932,1,1.755333,118.237782,2,1,2.938616,3.0,0,0,2.06039,1,0.371508,1.333559,2,0,3,38.37401483591309
21.6548,1,1.755938,116.311962,2,1,1.800122,3.0,0,0,2.0,1,1.689525,0.764452,2,3,3,37.72298290280445
22.829753,1,1.765137,116.669906,2,1,1.482722,3.0,0,0,2.0,1,1.112504,0.690353,2,3,3,37.445704942601026
25.015173,1,1.788239,115.382519,2,1,1.735664,3.0,0,0,2.041536,1,1.392406,0.39174,2,3,3,36.0818578848991
23.812795,1,1.767121,116.164351,2,1,1.655684,3.0,0,0,2.0,1,0.976425,0.690082,2,3,3,37.199773407090895
23.975685,1,1.840039,120.975489,2,1,2.598207,2.849347,0,0,2.006167,1,1.52001,0.295685,2,3,3,35.7308485510011
24.149036,1,1.824901,120.805715,2,1,2.225149,3.0,0,0,2.357978,1,1.943743,0.682128,2,3,3,36.27512033303055
25.062942,1,1.828391,120.998266,2,1,3.0,3.0,0,0,3.0,1,1.685369,0.264969,2,3,3,36.19436792921904
25.140074,1,1.829529,120.996581,2,1,3.0,3.0,0,0,3.0,1,1.467863,0.343635,2,3,3,36.148851425758146
30.722801,1,1.779325,120.751656,2,1,2.519592,3.0,0,0,2.229145,1,0.350717,1.140348,2,0,3,38.140162047654705
30.916426,1,1.781139,120.794535,2,1,2.111887,3.0,0,0,2.357373,1,0.425621,1.416353,2,0,3,38.07602998161723
31.010302,1,1.764166,119.373019,2,1,2.970983,3.0,0,0,2.828861,1,0.454944,1.915818,2,0,3,38.35546761000493
30.605464,1,1.754796,118.805937,2,1,2.907542,3.0,0,0,2.284494,1,0.647632,1.668318,2,0,3,38.58201204804437
24.622054,1,1.756509,117.368716,2,1,1.451337,3.0,0,0,2.0,1,1.384607,0.631217,2,3,3,38.040971079979876
23.745833,1,1.756772,117.326523,2,1,1.537505,3.0,0,0,2.0,1,1.631912,0.631422,2,3,3,38.01591068599663
23.327836,1,1.754439,119.441207,2,1,1.893428,3.0,0,0,2.0,1,1.917383,0.93648,2,3,3,38.804102022830456
23.411141,1,1.755142,119.192922,2,1,2.007845,2.954446,0,0,1.968796,1,1.587406,0.838947,2,3,3,38.69242494504585
33.789301,1,1.6811,102.523111,3,1,2.813775,2.372705,0,0,1.0,1,1.979355,0.0,2,3,3,36.27727688815064
34.161998,1,1.705682,103.067766,3,1,2.562687,2.100918,0,0,1.458545,1,1.167856,0.412329,2,3,3,35.42637618642961
22.580038,1,1.849507,121.560938,2,1,3.0,2.272801,0,0,1.560064,1,0.79677,0.0,2,3,3,35.53710813782194
22.851721,1,1.853373,121.737836,2,1,2.922511,2.692889,0,0,1.809531,1,0.478595,0.0,2,3,3,35.4405059839478
23.254934,1,1.84753,122.06261,2,1,3.0,2.280545,0,0,1.591597,1,0.932783,0.0,2,3,3,35.76017650366873
22.343204,1,1.87034,121.458232,2,1,2.836055,2.675411,0,0,1.711666,1,0.93732,0.0,2,3,3,34.7204888366001
24.006271,1,1.607787,100.783434,3,1,2.880759,1.487674,0,0,1.01378,1,1.00109,1.09838,2,3,3,38.98810494903576
24.001196,1,1.603091,100.209405,3,1,3.0,1.02075,0,0,1.0,1,0.233056,1.707421,2,3,3,38.993492193451
20.156664,1,1.620109,103.393354,3,1,2.766441,1.240424,0,0,1.413218,1,0.165269,0.862587,2,3,3,39.39164836817944
23.360307,1,1.610647,100.642257,3,1,2.997524,1.154318,0,0,1.238057,1,1.1293,1.665621,2,3,3,38.79534619165311
28.986237,1,1.758618,113.501549,2,1,2.320201,3.0,0,0,2.164784,1,0.0,1.465479,2,0,3,36.69938281009856
29.713169,1,1.763259,113.215814,2,1,2.181057,3.0,0,0,2.08554,1,0.0,1.439004,2,0,3,36.41454391883929
27.394123,1,1.764138,112.323213,2,1,1.924632,3.0,0,0,2.006595,1,0.1768,0.511694,2,0,3,36.091456453914304
24.912254,1,1.75596,112.277567,2,1,1.397468,3.0,0,0,2.01897,1,0.665439,0.062167,2,0,3,36.41361162181951
25.526746,1,1.783381,115.347176,2,1,2.191429,3.0,0,0,2.102709,1,1.32534,0.380979,2,3,3,36.267589840829714
25.523127,1,1.786532,114.534678,2,1,2.100177,3.0,0,0,2.099687,1,1.281165,0.247332,2,3,3,35.88520239224693
25.822348,1,1.766626,114.187096,2,1,2.075321,3.0,0,0,2.144838,1,1.501754,0.276319,2,3,3,36.58708358390632
25.879411,1,1.765464,114.144378,2,1,1.626369,3.0,0,0,2.109697,1,1.352973,0.076693,2,3,3,36.621556046977354
30.361365,1,1.75853,111.635463,2,1,1.263216,3.219347,0,0,1.981782,1,0.482625,0.0,2,0,3,36.099618691661966
30.451174,1,1.758539,111.950413,2,1,1.067909,3.656401,0,0,1.98459,1,0.054238,0.0,2,0,3,36.20109369077696
30.315784,1,1.701566,103.743534,3,1,2.57649,2.187145,0,0,1.38107,1,1.928275,0.413663,2,3,3,35.83137216980573
33.293166,1,1.696412,103.250355,3,1,2.679664,2.415522,0,0,1.0,1,1.987296,0.0,2,3,3,35.878054212478794
30.638944,1,1.680489,102.004554,3,1,2.938687,2.138375,0,0,1.251715,1,1.181811,0.778375,2,3,3,36.12003921970683
29.791101,1,1.703317,102.592171,3,1,2.654792,1.077331,0,0,1.345407,1,0.327418,0.386861,2,3,3,35.36089578948043
31.205668,1,1.877732,127.161381,2,1,2.731368,3.0,0,1,1.486824,1,1.485978,1.150439,2,3,3,36.06517308235856
30.899219,1,1.909639,129.013178,2,1,2.22259,3.0,0,1,1.591909,1,1.392026,0.917727,2,3,3,35.37785701101878
29.669219,1,1.909188,129.19449,2,1,2.432355,3.0,0,0,1.336526,1,1.63812,0.090341,2,3,3,35.44431600755675
30.595632,1,1.910672,129.232708,2,1,2.497548,3.0,0,0,1.362583,1,1.144076,0.173232,2,3,3,35.39974766201641
30.554956,1,1.779136,120.60094,2,1,2.671238,3.0,0,0,2.145368,1,0.882709,0.593917,2,0,3,38.100651137738865
31.571392,1,1.767485,120.158049,2,1,2.57691,3.0,0,0,2.080187,1,1.04268,0.376683,2,0,3,38.462844093685554
30.577944,1,1.783953,120.613561,2,1,2.341999,3.0,0,0,2.299878,1,0.565242,0.921991,2,0,3,37.899137214325116
30.717727,1,1.76714,120.344402,2,1,2.117121,3.0,0,0,2.193008,1,0.992829,1.556052,2,0,3,38.537539097700524
26.734476,1,1.816197,119.622764,2,1,2.247037,3.0,0,0,2.718408,1,0.763595,0.0,2,3,3,36.26502031183218
26.699317,1,1.839941,119.956651,2,1,2.244654,3.0,0,0,2.795752,1,0.839481,0.0,2,3,3,35.433702812562004
25.659092,1,1.84842,117.631707,2,1,2.128574,3.0,0,0,2.531984,1,1.003294,0.026575,2,3,3,34.428894775914415
26.348156,1,1.830317,117.75701,2,1,2.068834,3.0,0,0,2.543841,1,1.217993,0.038253,2,3,3,35.15071334083062
28.255199,1,1.816547,120.699119,2,1,2.997951,3.0,0,0,2.715856,1,0.739881,0.972054,2,0,3,36.57723075995545
27.931432,1,1.805445,119.484614,2,1,2.911312,3.0,0,0,2.501808,1,0.94676,0.785701,2,0,3,36.655863883391646
25.492855,1,1.770124,114.163921,2,1,2.159033,3.0,0,0,2.116399,1,1.331526,0.052942,2,3,3,36.43522832900655
25.550506,1,1.77274,114.254278,2,1,2.175276,3.0,0,0,2.128176,1,1.306476,0.079334,2,3,3,36.35652631335632
25.542454,1,1.763215,115.10813,2,1,2.21965,3.0,0,0,2.165408,1,1.315045,0.688985,2,3,3,37.02503306004447
25.758307,1,1.766547,115.45845,2,1,2.203962,3.0,0,0,2.15687,1,1.289421,1.220767,2,3,3,36.997751387498134
29.981494,1,1.773181,112.348722,2,1,1.947495,3.0,0,0,2.042073,1,0.0,0.618087,2,0,3,35.73238448125317
29.891473,1,1.76003,112.409191,2,1,2.262292,3.0,0,0,2.115354,1,0.0,0.847587,2,0,3,36.28788706303818
